GeneSymbol_Human,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Gene_Set,PctId_Mouse_Macaque,dN_Mouse_Macaque,dS_Mouse_Macaque,dNdS_Mouse_Macaque
CDH11,ENSMUSG00000031673,ENSMMUG00000005520,Daneman,liver_and_lung,BBB,90.00418235048097,0.013544075281110545,0.41464763325902865,0.03266406026403054
CDH2,ENSMUSG00000024304,ENSMMUG00000015178,Both,lung_only,BBB,88.2396177875781,0.014850172579446829,0.5733158638608038,0.025902253043275852
CDIPT,ENSMUSG00000030682,ENSMMUG00000018985,Daneman,lung_only,BBB,70.48458149779735,0.26289568040605,0.8018912672392692,0.3278445484400155
CDK4,ENSMUSG00000006728,ENSMMUG00000023694,Daneman,lung_only,BBB,88.26754385964912,0.025189923014804216,0.444866903831591,0.05662350423878717
CDK5RAP3,ENSMUSG00000018669,ENSMMUG00000004760,Daneman,lung_only,BBB,87.27034120734908,0.06320487572810338,0.3307277550009726,0.1911084714614215
CDR2,ENSMUSG00000030878,ENSMMUG00000022035,Daneman,lung_only,BBB,86.06856309263311,0.05672233176790445,0.4814462040739804,0.11781655206318406
CDS2,ENSMUSG00000058793,ENSMMUG00000013261,Daneman,liver_only,BBB,88.63976083707026,0.01783171327022328,0.4963934899713601,0.03592253651685097
CDV3,ENSMUSG00000032803,ENSMMUG00000000058,Daneman,lung_only,BBB,63.36866902237927,0.10974750942036193,0.601582224378028,0.1824314365901173
CEBPG,ENSMUSG00000056216,ENSMMUG00000062413,Daneman,liver_only,BBB,84.98896247240619,0.050432057409800335,0.5918124479872553,0.08521628360694163
CENPA,ENSMUSG00000029177,ENSMMUG00000015934,Daneman,lung_only,BBB,69.06474820143885,0.19838523816505718,1.10727585619032,0.17916514394851799
CEP164,ENSMUSG00000043987,ENSMMUG00000007791,Munji,NA,BBB,65.45189504373178,0.2368259965843793,0.5174777189548656,0.45765448039519413
CEP97,ENSMUSG00000022604,ENSMMUG00000015062,Munji,NA,BBB,77.73933102652826,0.14577728534734455,0.5477164742087057,0.26615464790967114
CEPT1,ENSMUSG00000040774,ENSMMUG00000002461,Daneman,liver_only,BBB,93.76498800959233,0.00825974337810835,0.2425736186709594,0.03405046032360318
CERK,ENSMUSG00000035891,ENSMMUG00000020950,Daneman,lung_only,BBB,80.545229244114,0.09322254013687875,0.7324920519961311,0.12726764731826898
CFLAR,ENSMUSG00000026031,ENSMMUG00000012310,Daneman,liver_only,BBB,74.53798767967146,0.2182493021988577,0.5289535001413961,0.4126058380188747
CGGBP1,ENSMUSG00000054604,ENSMMUG00000047994,Daneman,lung_only,BBB,89.68253968253968,0.011928066169820685,0.5076724728256052,0.023495593730799333
CH25H,ENSMUSG00000050370,ENSMMUG00000055047,Daneman,liver_only,BBB,73.46711259754738,0.13688243464496538,0.6284885365065302,0.21779623126593514
CHD6,ENSMUSG00000057133,ENSMMUG00000020458,Daneman,liver_only,BBB,86.92138133725201,0.059224270186083235,0.40678114971679324,0.14559246471306747
CHMP6,ENSMUSG00000025371,ENSMMUG00000060324,Daneman,lung_only,BBB,66.41025641025641,0.0638334134097874,0.689143245484305,0.09262720606791638
CHN2,ENSMUSG00000004633,ENSMMUG00000008329,Daneman,liver_only,BBB,87.82849239280775,0.01468159520657464,0.4386204143477481,0.03347221133883372
CHST1,ENSMUSG00000027221,ENSMMUG00000000874,Daneman,lung_only,BBB,81.29330254041571,0.039537799691092994,0.6079238431582992,0.0650374222627712
CHST7,ENSMUSG00000037347,ENSMMUG00000019663,Daneman,lung_only,BBB,83.5728952772074,0.0739557685959341,0.5458236130288674,0.13549389735182224
CKAP4,ENSMUSG00000046841,ENSMMUG00000055446,Daneman,lung_only,BBB,82,0.0889343750044999,0.427746347776494,0.20791381496720548
CKS1B,ENSMUSG00000062687,ENSMMUG00000056894,Daneman,lung_only,BBB,75.60137457044674,0.028578176461573894,0.287353505815838,0.09945302870217759
CKS1B,ENSMUSG00000028044,ENSMMUG00000056894,Daneman,lung_only,BBB,92.5,0,0.36287233958138754,0
CKS2,ENSMUSG00000062248,ENSMMUG00000064761,Daneman,lung_only,BBB,95,0.004826038089026039,0.20943685167965653,0.023042927022259147
CLCC1,ENSMUSG00000027884,ENSMMUG00000000390,Daneman,liver_only,BBB,77.67803710353083,0.15388653542235123,0.568882237091943,0.2705068384785585
CLDN6,ENSMUSG00000023906,ENSMMUG00000041201,Munji,NA,BBB,83.86123680241327,0.0656322554278791,0.5938228065218156,0.11052498271715996
CLEC14A,ENSMUSG00000045930,ENSMMUG00000051249,Daneman,lung_only,BBB,71.55963302752293,0.2227584279537668,0.806677251771716,0.27614318795344667
CLEC1A,ENSMUSG00000033082,ENSMMUG00000005832,Daneman,lung_only,BBB,75.89175891758917,0.20142108345364557,0.5871715012038657,0.3430362049940708
CLIC4,ENSMUSG00000037242,ENSMMUG00000002416,Daneman,liver_only,BBB,87.92650918635171,0.006985130085218352,0.6071228709607177,0.011505298876593148
CLIC5,ENSMUSG00000023959,ENSMMUG00000003511,Daneman,liver_only,BBB,68.1663258350375,0.15935730128951064,0.5360289568321683,0.29729233702463154
CLOCK,ENSMUSG00000029238,ENSMMUG00000001919,Daneman,liver_only,BBB,88.21938972576284,0.030759468569601045,0.36264424218091007,0.08481995573572697
CLSTN1,ENSMUSG00000039953,ENSMMUG00000006225,Daneman,liver_only,BBB,73.24364723467862,0.09577676743102635,0.7662558432500932,0.12499319682155612
CLTA,ENSMUSG00000028478,ENSMMUG00000006132,Daneman,lung_only,BBB,92.7710843373494,0.00577426508236642,0.2827886534490508,0.020419012615747512
CNIH4,ENSMUSG00000062169,ENSMMUG00000063959,Daneman,liver_only,BBB,88.80952380952381,0.016617844028211946,0.5201666597203629,0.03194715331648813
CNN3,ENSMUSG00000053931,ENSMMUG00000001690,Daneman,lung_only,BBB,64.82300884955752,0.032895246625723094,0.5551536769222397,0.05925430739843722
CNNM2,ENSMUSG00000064105,ENSMMUG00000003747,Munji,NA,BBB,87.22919042189281,0.060955931476350166,0.4034500658610068,0.15108668118881952
CNOT6L,ENSMUSG00000034724,ENSMMUG00000045609,Munji,NA,BBB,88.83360972913212,0.010747946135276742,0.10816752260091056,0.09936389293976736
CNOT8,ENSMUSG00000020515,ENSMMUG00000008318,Daneman,lung_only,BBB,88.1683731513083,0.0030135473092709666,0.6308920839819634,0.004776644668372667
CNR2,ENSMUSG00000062585,ENSMMUG00000004217,Daneman,lung_only,BBB,80.05540166204986,0.09450444017730554,0.49482155941030154,0.1909869090787601
CNTROB,ENSMUSG00000032782,ENSMMUG00000022225,Munji,NA,BBB,81.91528545119705,0.0824486892100113,0.5185252191497483,0.1590061315536524
COBLL1,ENSMUSG00000034903,ENSMMUG00000009400,Munji,NA,BBB,67.23583271467459,0.19388078329831104,0.594243505588735,0.3262648753834129
COL14A1,ENSMUSG00000022371,ENSMMUG00000002595,Daneman,liver_only,BBB,85.85465331850205,0.053758800352443306,0.5138780261915814,0.10461393095722918
COL18A1,ENSMUSG00000001435,ENSMMUG00000004472,Daneman,lung_only,BBB,63.638052768487555,0.15437943557369055,0.8475591984572044,0.18214590302919778
COL1A2,ENSMUSG00000029661,ENSMMUG00000039654,Daneman,liver_and_lung,BBB,81.57319737800437,0.05240387920307511,0.358601518979338,0.14613401346494165
COL4A2,ENSMUSG00000031503,ENSMMUG00000022282,Daneman,lung_only,BBB,79.40613026819923,0.09295333065332913,0.6821860956233587,0.13625802585200963
COL5A2,ENSMUSG00000026042,ENSMMUG00000021290,Daneman,liver_and_lung,BBB,89.15555555555555,0.02698395239392166,0.392952574879883,0.06866974316727678
COMMD4,ENSMUSG00000032299,ENSMMUG00000047011,Daneman,lung_only,BBB,73.04964539007092,0.051574659512597154,0.5083356564301449,0.1014578829169433
COMMD8,ENSMUSG00000029213,ENSMMUG00000021777,Daneman,lung_only,BBB,76.93693693693693,0.14441438081210806,0.9069784669127738,0.15922580974129866
COPS4,ENSMUSG00000035297,ENSMMUG00000022312,Daneman,lung_only,BBB,83.98718975180144,0.07025373607441728,0.580851086342018,0.12094965082504867
COPS5,ENSMUSG00000025917,ENSMMUG00000006281,Daneman,lung_only,BBB,91.44278606965175,0.002714800546305622,0.40815896510434324,0.0066513314135133615
COPS6,ENSMUSG00000019494,ENSMMUG00000013440,Daneman,lung_only,BBB,69.48398576512456,0.24272150482054766,0.7401598374191987,0.32793120154542965
COPZ2,ENSMUSG00000018672,ENSMMUG00000021934,Daneman,liver_only,BBB,87.83570300157977,0.04425733578579136,0.3470100541632519,0.1275390590411261
COQ7,ENSMUSG00000030652,ENSMMUG00000011613,Daneman,lung_only,BBB,47.0414201183432,0.11403529528480881,0.8617174336998332,0.13233490564904987
CORO1A,ENSMUSG00000030707,ENSMMUG00000007329,Daneman,lung_only,BBB,89.75468975468975,0.026021209820255208,0.35987145757510647,0.0723069564771596
CORO1C,ENSMUSG00000004530,ENSMMUG00000000512,Daneman,lung_only,BBB,79.60858585858585,0.012147927321080765,0.5982173777170308,0.020306878023906197
COTL1,ENSMUSG00000031827,ENSMMUG00000053589,Daneman,lung_only,BBB,87.41258741258741,0.025907385503277078,0.6194824962982539,0.04182101295531004
CP,ENSMUSG00000003617,ENSMMUG00000005529,Daneman,liver_only,BBB,83.18070818070818,0.10300119505156605,0.5136965512051745,0.20050980449433958
CPD,ENSMUSG00000020841,ENSMMUG00000037644,Daneman,liver_only,BBB,88.06257521058966,0.03773727579648496,0.3941194727664079,0.09575085324152863
CPE,ENSMUSG00000037852,ENSMMUG00000023400,Daneman,lung_only,BBB,88.32983927323549,0.01601483249099916,0.6210325544352596,0.0257874283346746
CPM,ENSMUSG00000020183,ENSMMUG00000000946,Daneman,liver_and_lung,BBB,81.83183183183183,0.08610115168398591,0.7490069484266032,0.11495374223811108
CREM,ENSMUSG00000063889,ENSMMUG00000022508,Daneman,lung_only,BBB,72.79480037140205,0.05698122388307948,0.34355992021510506,0.16585527161434654
CRIP1,ENSMUSG00000006360,ENSMMUG00000056589,Daneman,liver_only,BBB,53.48837209302326,0.011800973724944623,0.5383739355259168,0.021919660195690388
CRISPLD1,ENSMUSG00000025776,ENSMMUG00000011040,Daneman,liver_only,BBB,88.09048569527612,0.027624502677902035,0.5320405602466247,0.05192179834014316
CRISPLD2,ENSMUSG00000031825,ENSMMUG00000011245,Daneman,liver_and_lung,BBB,78.95791583166333,0.1365961135279344,0.7214130055570235,0.18934523286347557
CRK,ENSMUSG00000017776,ENSMMUG00000040390,Daneman,lung_only,BBB,96.28415300546447,0.0013061395971758036,0.15062557699844556,0.008671432987700905
CRMP1,ENSMUSG00000029121,ENSMMUG00000019563,Daneman,lung_only,BBB,86.4799613713182,0.04419218938656875,0.5315770779652851,0.08313411397595052
CSF1,ENSMUSG00000014599,ENSMMUG00000002680,Daneman,lung_only,BBB,80.2757793764988,0.19052108219152902,0.33413857656426255,0.570185831730469
CSNK1A1,ENSMUSG00000024576,ENSMMUG00000001758,Daneman,liver_only,BBB,79.07361455748553,0.005791921005011025,0.22095725699600727,0.026212857109806018
CSNK1D,ENSMUSG00000025162,ENSMMUG00000018329,Daneman,lung_only,BBB,89.74358974358974,0.0024630591740946103,0.4306953572842007,0.0057187966678482775
CSNK1G2,ENSMUSG00000003345,ENSMMUG00000006620,Daneman,lung_only,BBB,65.54726368159204,0.21784301104694365,0.7868191897093302,0.2768654017289793
CSPG4,ENSMUSG00000032911,ENSMMUG00000016104,Daneman,liver_and_lung,BBB,82.60309278350516,0.09646426879241236,0.5220972464466489,0.18476302920373605
CSRP1,ENSMUSG00000026421,ENSMMUG00000020772,Daneman,lung_only,BBB,83.08457711442786,0.07330774645745558,0.4974090954989954,0.14737918369569428
CSRP2,ENSMUSG00000020186,ENSMMUG00000018257,Daneman,lung_only,BBB,82.15488215488216,0.09876553795281623,0.6434056198991145,0.15350431345051446
CSTF2T,ENSMUSG00000053536,ENSMMUG00000058901,Daneman,liver_only,BBB,83.90446521287643,0.03921118796736155,0.48480388550579656,0.08088051506941299
CTDSPL,ENSMUSG00000047409,ENSMMUG00000002907,Daneman,liver_and_lung,BBB,68.49451645064805,0.16714498217810864,0.5355844790239217,0.3120795854329512
CTNNBL1,ENSMUSG00000027649,ENSMMUG00000017224,Daneman,lung_only,BBB,83.79310344827586,0.04728673980961323,0.5848134410901962,0.08085781975438586
CTNND2,ENSMUSG00000022240,ENSMMUG00000023419,Daneman,liver_only,BBB,91.58679446219382,0.013589957321185828,0.3025912972736771,0.04491192391727797
CTSW,ENSMUSG00000024910,ENSMMUG00000008649,Daneman,lung_only,BBB,75.70921985815603,0.22606880319663422,0.5279275047380035,0.4282194073385629
CUEDC1,ENSMUSG00000018378,ENSMMUG00000009228,Daneman,liver_only,BBB,83.46055979643766,0.06661742270938865,0.546744849669814,0.1218437132962839
CWF19L2,ENSMUSG00000025898,ENSMMUG00000013724,Daneman,liver_only,BBB,80.32665181885672,0.14723625286571262,0.46910334322191927,0.3138674132110361
CX3CL1,ENSMUSG00000031778,ENSMMUG00000059578,Daneman,liver_only,BBB,69.60065199674001,0.2586429093947581,0.7007842442014032,0.3690763762668513
CXCL12,ENSMUSG00000061353,ENSMMUG00000012181,Both,liver_only,BBB,65.48463356973996,0.22464900272038982,0.782837967989372,0.2869674337556398
CXCL3,ENSMUSG00000029380,ENSMMUG00000051444,Daneman,lung_only,BBB,22.988505747126435,0.2614994748006277,0.8579952735520132,0.3047796215916743
CXCL3,ENSMUSG00000029379,ENSMMUG00000051444,Daneman,lung_only,BBB,23.301985370950888,0.34927934971290986,0.8397504856876252,0.41593229854092234
CXCL3,ENSMUSG00000058427,ENSMMUG00000051444,Daneman,lung_only,BBB,24.242424242424242,0.28840252564789715,0.813133500541342,0.35468041281769075
CXCR4,ENSMUSG00000045382,ENSMMUG00000011918,Daneman,lung_only,BBB,79.38144329896907,0.0553859729956275,0.5564579605931168,0.09953307692209626
CXXC5,ENSMUSG00000046668,ENSMMUG00000001941,Daneman,lung_only,BBB,89.16155419222903,0.02392234858505369,0.28714533943352566,0.08331094153311769
CYB561,ENSMUSG00000019590,ENSMMUG00000013412,Daneman,liver_only,BBB,66.12200435729848,0.196189359594844,0.7181021496830581,0.2732053645591149
CYBA,ENSMUSG00000006519,ENSMMUG00000053929,Daneman,lung_only,BBB,65.45741324921136,0.3594980167020321,1.168353281576051,0.3076963298439039
CYP26B1,ENSMUSG00000063415,ENSMMUG00000012141,Daneman,liver_only,BBB,88.75893437296946,0.0162088280106478,0.4738616488450833,0.03420582368324737
CYP4V2,ENSMUSG00000079057,ENSMMUG00000011632,Daneman,liver_only,BBB,75.09505703422053,0.08667986752214746,0.6769366084776343,0.12804724465571776
DAAM1,ENSMUSG00000034574,ENSMMUG00000021070,Daneman,liver_and_lung,BBB,89.06394810009267,0.015103657924435496,0.4877240667398549,0.03096762894108232
DAAM2,ENSMUSG00000040260,ENSMMUG00000019072,Daneman,liver_and_lung,BBB,83.55714712026261,0.04677664127950945,0.5092910788739211,0.09184657501351867
DAB2,ENSMUSG00000022150,ENSMMUG00000019879,Daneman,lung_only,BBB,84.88372093023256,0.08320884197172469,0.4047295702239834,0.20559120976921866
DAB2IP,ENSMUSG00000026883,ENSMMUG00000004639,Daneman,liver_only,BBB,78.03855825649623,0.1503603054271055,0.5839825612706955,0.2574739648045902
DAD1,ENSMUSG00000022174,ENSMMUG00000000830,Daneman,lung_only,BBB,90.93567251461988,0,0.45036319631599214,0
DAGLA,ENSMUSG00000035735,ENSMMUG00000049301,Munji,NA,BBB,89.15470494417863,0.01501129332018868,0.4468369122862711,0.03359456863888524
DBP,ENSMUSG00000059824,ENSMMUG00000022160,Daneman,liver_only,BBB,61.60919540229885,0.10396409108108343,0.7292290513764413,0.14256712741332525
DCBLD1,ENSMUSG00000019891,ENSMMUG00000017558,Daneman,lung_only,BBB,53.560506771515946,0.12949715166965642,0.5945012973241526,0.21782484285992723
DCBLD2,ENSMUSG00000035107,ENSMMUG00000017438,Daneman,liver_only,BBB,85.18041237113403,0.08676187986770399,0.39396261638763236,0.22022871272216402
DCK,ENSMUSG00000029366,ENSMMUG00000030280,Daneman,lung_only,BBB,60.57347670250896,0.0693283238629821,0.6505650783556223,0.10656631622191799
DCUN1D3,ENSMUSG00000048787,ENSMMUG00000051397,Both,liver_only,BBB,93.87978142076503,0.008929765223104381,0.2407201457451555,0.03709604443559163
DDC,ENSMUSG00000020182,ENSMMUG00000019991,Both,liver_only,BBB,84.06098406098405,0.06465400396462584,0.5852309923408021,0.11047604247003955
DDI1,ENSMUSG00000047619,ENSMMUG00000042509,Munji,NA,BBB,77.34311328443358,0.11193180495807328,0.8330791828671726,0.13435914287624187
DDX1,ENSMUSG00000037149,ENSMMUG00000023437,Daneman,lung_only,BBB,90.50832208726946,0.011159590521499202,0.40753495020695035,0.02738314963129481
DDX19A,ENSMUSG00000015023,ENSMMUG00000020316,Daneman,lung_only,BBB,48.90481879729192,0.11513197163573385,0.6867817203669294,0.16763983114492603
DDX39A,ENSMUSG00000005481,ENSMMUG00000005723,Daneman,lung_only,BBB,84.85523385300668,0.01379743483996759,0.5306577772836583,0.026000626826943304
DEF6,ENSMUSG00000002257,ENSMMUG00000023560,Munji,NA,BBB,88.50210970464136,0.039851008278569786,0.3974641897236102,0.10026314145755243
DEGS1,ENSMUSG00000038768,ENSMMUG00000002400,Daneman,lung_only,BBB,77.88065843621399,0.16452710407652557,0.5686884910375899,0.2893097129086272
DEGS1,ENSMUSG00000038633,ENSMMUG00000002400,Daneman,lung_only,BBB,83.7448559670782,0.08100102462823604,0.5873636002670661,0.1379061020999701
DEGS2,ENSMUSG00000021263,ENSMMUG00000062581,Both,liver_only,BBB,82.61316872427983,0.08169666930995909,0.6756961013489853,0.12090741554799082
DENND2A,ENSMUSG00000038456,ENSMMUG00000042299,Daneman,liver_and_lung,BBB,78.33173537871525,0.10587962548674715,0.5445789880798482,0.1944247350785093
DERA,ENSMUSG00000030225,ENSMMUG00000013309,Daneman,lung_only,BBB,85.7889237199582,0.034625849776589473,0.6321977243619614,0.05477060173149979
DHCR7,ENSMUSG00000058454,ENSMMUG00000011976,Munji,NA,BBB,82.84313725490196,0.06123179307987982,0.6624053517262332,0.09243855430864095
DIAPH1,ENSMUSG00000024456,ENSMMUG00000021964,Daneman,liver_only,BBB,85.09463722397476,0.04490167236924379,0.48650597585371547,0.09229418465097128
DIXDC1,ENSMUSG00000032064,ENSMMUG00000017565,Both,liver_only,BBB,85.0187265917603,0.043077409776902775,0.3796669744217851,0.11346104001410089
DLL4,ENSMUSG00000027314,ENSMMUG00000014541,Daneman,lung_only,BBB,82.98368298368298,0.0750128295483465,0.38802498942546976,0.19331958402837518
DMD,ENSMUSG00000045103,ENSMMUG00000019345,Daneman,liver_and_lung,BBB,89.86804049168474,0.04472750468411787,0.32408247592015993,0.13801272209218993
DMXL2,ENSMUSG00000041268,ENSMMUG00000000754,Daneman,liver_only,BBB,88.31918136294361,0.037491764061801394,0.41340604425922367,0.09068992720941549
DNAJA4,ENSMUSG00000032285,ENSMMUG00000014204,Daneman,liver_only,BBB,84.23106947697111,0.030520703219141576,0.376020735258656,0.08116760688249569
DNAJB1,ENSMUSG00000005483,ENSMMUG00000017906,Daneman,liver_only,BBB,90.81133919843597,0.019984208145110604,0.3778216465943962,0.05289323236305806
DNAJC14,ENSMUSG00000025354,ENSMMUG00000062702,Munji,NA,BBB,33.333333333333336,0.28821750812305735,0.80755960527289,0.35689936227761554
DNAJC14,ENSMUSG00000025354,ENSMMUG00000006293,Munji,NA,BBB,76.88777638715061,0.0743439740839401,0.3413243889202636,0.21781031914864865
DNMT3B,ENSMUSG00000082079,ENSMMUG00000019474,Daneman,lung_only,BBB,69.9530516431925,0.11400867441423806,0.652792100916203,0.1746477542455328
DNMT3B,ENSMUSG00000027478,ENSMMUG00000019474,Daneman,lung_only,BBB,77.06666666666666,0.0778769684378221,0.6245168375959002,0.12469954971528434
DOCK10,ENSMUSG00000038608,ENSMMUG00000018139,Daneman,liver_and_lung,BBB,79.92408266554196,0.04205440444816233,0.5599184732832813,0.0751080852924201
DOCK11,ENSMUSG00000031093,ENSMMUG00000011498,Daneman,lung_only,BBB,90.32103497843795,0.018174094828300385,0.3717348064426925,0.04888994657836041
DOK4,ENSMUSG00000040631,ENSMMUG00000020475,Daneman,lung_only,BBB,82.00183654729109,0.007663615836477263,0.3716415927592057,0.02062098534122546
DSP,ENSMUSG00000054889,ENSMMUG00000014784,Daneman,liver_only,BBB,87.53321779318313,0.022871003246857834,0.5524276346773618,0.04140090359566344
DUSP2,ENSMUSG00000027368,ENSMMUG00000049314,Daneman,lung_only,BBB,55.4421768707483,0.06309453986831856,0.5481525962287973,0.11510396977483818
DUSP4,ENSMUSG00000031530,ENSMMUG00000049727,Daneman,lung_only,BBB,88.97243107769424,0.016291622638081198,0.43484884233832855,0.037465024743944725
DUSP6,ENSMUSG00000019960,ENSMMUG00000054968,Munji,NA,BBB,91.36125654450262,0.006945158984410133,0.3999480440495732,0.017365153018598804
DUT,ENSMUSG00000027203,ENSMMUG00000059727,Daneman,lung_only,BBB,65.33996683250415,0.1406124934273701,0.9159321264817549,0.15351846426381577
DUT,ENSMUSG00000027203,ENSMMUG00000016898,Daneman,lung_only,BBB,62.055335968379445,0.1552096683243061,0.8908415594146175,0.1742281404409289
DVL1,ENSMUSG00000029071,ENSMMUG00000007109,Daneman,liver_only,BBB,87.18316594930656,0.026774983327449844,0.5312898260286145,0.050396190583193626
DVL3,ENSMUSG00000003233,ENSMMUG00000006553,Munji,NA,BBB,90.31061659712564,0.008632046889217728,0.421051476131146,0.020501167620961106
DYRK2,ENSMUSG00000028630,ENSMMUG00000011650,Daneman,lung_only,BBB,90.91915836101883,0.013213075071866524,0.3406962692369122,0.0387825646035427
DYSF,ENSMUSG00000033788,ENSMMUG00000007176,Daneman,lung_only,BBB,87.21311475409836,0.03466842321628922,0.478216181835543,0.07249529508437165
