GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set,dN_Human_Mouse_v2,dS_Human_Mouse_v2,dNdS_Human_Mouse_v2,dN_Human_Macaque_v2,dS_Human_Macaque_v2,dNdS_Human_Macaque_v2
APCDD1,ENSG00000154856,ENSMUSG00000071847,ENSMMUG00000056891,Both,lung_only,ortholog_one2one,ortholog_one2one,2,85.5663430420712,97.79935275080906,0.04998978350944494,0.604539088995503,0.08269073814979862,0.00354774905664868,0.07167739216689442,0.04949606771948495,BBB,0.05010032080745713,0.6053038621378861,0.0827688768257759,0.003555354586789304,0.07176731533861308,0.04954002487085386
APEX1,ENSG00000291796,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB,NA,NA,NA,NA,NA,NA
APH1A,ENSG00000117362,ENSMUSG00000015750,ENSMMUG00000021386,Both,lung_only,ortholog_one2one,ortholog_one2one,1,94.73684210526316,83.51515151515152,0.0035352856641259,0.21304850514526197,0.01659380647479997,0.1879336266369357,0.2581052766595918,0.7281277975761664,BBB,0.003554394864202999,0.21304850514526197,0.016683500603674833,0.17740794265966156,0.22877036204152948,0.7754848183850672
APLN,ENSG00000171388,ENSMUSG00000037010,NA,Daneman,lung_only,ortholog_one2one,NA,1,82.05128205128206,NA,0.10360697416674898,0.5708049968779498,0.1815102788753308,NA,NA,NA,BBB,0.09734343160152094,0.572531845501947,0.17002273736612594,NA,NA,NA
APOD,ENSG00000189058,ENSMUSG00000022548,ENSMMUG00000063008,Both,lung_only,ortholog_one2one,ortholog_one2one,2,67.95665634674923,81.11455108359134,1.846373704036499,9.999999,0.18463738886738876,1.7934413330014274,9.999999,0.17934415123455785,BBB,0.17255486825487684,0.5608740982217422,0.30765348016954974,0.06694334919490291,0.0596420716672995,1.122418241410728
APP,ENSG00000142192,ENSMUSG00000022892,ENSMMUG00000014384,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,89.40769563337656,95.76307825335064,0.0175395539503682,0.4702186626405319,0.03730084606143476,0.5263323589334025,0.829818979492036,0.6342737053996893,BBB,0.017564436109874917,0.46834586437243697,0.03750313058365637,0.001199633527650916,0.05960890093952651,0.020125073751451138
APRT,ENSG00000198931,ENSMUSG00000006589,NA,Daneman,lung_only,ortholog_one2one,NA,1,82.32044198895028,NA,0.09157741708954714,0.5724802279345758,0.15996607851409114,NA,NA,NA,BBB,0.09233896914915696,0.5724802279345758,0.16129634639488308,NA,NA,NA
AQP11,ENSG00000178301,ENSMUSG00000042797,ENSMMUG00000018944,Both,liver_only,ortholog_one2one,ortholog_one2one,1,85.41666666666667,97.42647058823528,0.1041422844719804,0.3383900347345492,0.3077581305066357,0.01163396431956825,0.06321947716410638,0.18402500054482537,BBB,0.10460346286727337,0.3393047038020611,0.30828768860303063,0.011680599876849468,0.06336068106585882,0.18435092048187318
ARF4,ENSG00000168374,ENSMUSG00000021877,ENSMMUG00000018617,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,92.63351749539596,98.158379373849,0.01807634207197139,0.2686622454706182,0.06728277745280845,0,0.06183856349250662,0,BBB,0.018189403820543966,0.2696313340188398,0.06746027455129909,0,0.06211008243026908,0
ARF4,ENSG00000168374,ENSMUSG00000021877,ENSMMUG00000019688,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,92.63351749539596,83.24125230202579,0.01807634207197139,0.2686622454706182,0.06728277745280845,1.0952438095825134,2.4975360622736265,0.4385297278091995,BBB,0.018189403820543966,0.2696313340188398,0.06746027455129909,0.003355717293993389,0.05968713930510341,0.056221781326123405
ARFGAP3,ENSG00000242247,ENSMUSG00000054277,ENSMMUG00000002229,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,79.11111111111111,94.16195856873824,0.36267043734567145,1.2253902007892301,0.29596322633565075,0.02310819941463702,0.06645330283405652,0.3477359052016049,BBB,0.09973048352538842,0.8344005798085794,0.11952350698062517,0.020844765076029108,0.07623597738056692,0.2734242518066356
ARHGAP12,ENSG00000165322,ENSMUSG00000041225,ENSMMUG00000004778,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.78394332939787,93.25084364454445,1.9154545125487772,9.999999,0.1915454704094247,0.32725004174114186,0.5215417167329265,0.627466665161747,BBB,0.044772747453118135,0.3825325485848352,0.1170429748233274,0.006265900006979229,0.06583921739554023,0.09516972185947739
ARHGAP18,ENSG00000146376,ENSMUSG00000039031,ENSMMUG00000020365,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.30784607696152,97.38955823293172,0.31060945007756846,0.8088140766973333,0.38403071735088234,0.7643616293401949,1.1133236506314244,0.6865583327064734,BBB,0.08864651501533316,0.4622092911088635,0.19178869122830847,0.013900718394578192,0.05278940224456556,0.2633240348162724
ARHGAP26,ENSG00000145819,ENSMUSG00000036452,ENSMMUG00000000419,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,90.96114519427402,98.3251633986928,0.01482048938536953,0.3681533728211538,0.04025629120765713,0.01397073957457927,0.04844903500695267,0.2883595013311288,BBB,0.01484022884085669,0.3685112428642481,0.040270762773779264,0.013989637876624161,0.048471967829473994,0.28861295513811563
ARHGAP6,ENSG00000047648,ENSMUSG00000031355,ENSMMUG00000003896,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,84.49612403100775,96.86434901158827,1.8884909254169635,9.999999,0.18884911142660749,0.06876949955254114,0.1240894157284585,0.5541931126747148,BBB,0.07688190752472124,0.429156228192295,0.1791466661186896,0.012413074768383091,0.07136659773979717,0.17393395736253534
ARHGEF15,ENSG00000198844,ENSMUSG00000052921,ENSMMUG00000008749,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,83.58793576184881,97.14964370546318,1.324174411937969,2.14734081318531,0.6166577768219861,0.01373503737487069,0.06135323054260517,0.22386820145245256,BBB,0.0840866866968612,0.45869920374677536,0.18331552793207204,0.013753276044566894,0.06140668869549423,0.22397032532998398
ARHGEF3,ENSG00000163947,ENSMUSG00000021895,ENSMMUG00000010163,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,86.94096601073345,98.15146094215862,1.892479623576764,9.999999,0.18924798128247453,0.00338126956759033,0.05208027620117322,0.06492418654865281,BBB,0.02773045626473058,0.478943420062931,0.057899232149565646,0.0033900370891594128,0.052080276201173226,0.06509253284419111
ARHGEF7,ENSG00000102606,ENSMUSG00000031511,ENSMMUG00000013138,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,78.71765160293549,98.26187717265351,0.0395274263640979,0.578654029037192,0.0683092562750606,0.00136938983826538,0.06216172408191996,0.02202947003948494,BBB,0.03625384340674065,0.5757112191782888,0.06297227185964113,0.0013712685788501472,0.062201780408330715,0.022045487602578216
ARHGEF9,ENSG00000131089,ENSMUSG00000025656,ENSMMUG00000016233,Munji,NA,ortholog_one2one,ortholog_one2one,1,81.24635993011066,91.08391608391608,1.9843364861216175,9.999999,0.1984336684555286,1.948228042249369,9.999999,0.1948228237072193,BBB,0.013551776178188014,0.27060125264922796,0.05008024185222366,0.03745114543933089,0.07694535252680529,0.4867239438052365
ARID4A,ENSG00000032219,ENSMUSG00000048118,ENSMMUG00000003514,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,84.57278481012658,98.51616322204558,0.6219162092692999,1.2368297675513542,0.5028308871483217,0.00470810941613296,0.03891293113978776,0.12099087059825749,BBB,0.07773613100763697,0.4982219269549536,0.156027117238189,0.0047133561979886985,0.03891293113978776,0.12112570448771405
ARID5B,ENSG00000150347,ENSMUSG00000019947,ENSMMUG00000000424,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,85.54621848739495,96.74123170394918,0.17508852333515915,0.6444613345210564,0.27168196749193574,2.196826143347579,9.999999,0.2196826363030215,BBB,0.06557083827450401,0.5002210328797406,0.131083728920827,0.008801123341464469,0.049036820739917705,0.17947989304086437
ARL4A,ENSG00000122644,ENSMUSG00000047446,ENSMMUG00000010846,Munji,NA,ortholog_one2one,ortholog_one2one,2,92.53731343283582,98.50746268656717,0.00320491449251671,0.32906634661107015,0.00973941737136878,0.00262467794307187,0.05279451222566679,0.04971497665993869,BBB,0.003229830727613115,0.32906634661107015,0.009815135339350013,0.0026455088172077294,0.05279451222566679,0.050109541800474826
ARMCX2,ENSG00000184867,ENSMUSG00000033436,ENSMMUG00000015656,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,66.28450106157112,97.89362822538178,1.0725770609260523,1.5080206249549817,0.7112482702005961,0.00905726064284251,0.05029780332040533,0.18007268796902046,BBB,0.14182854786835197,0.5563518373143571,0.2549259989020476,0.009078047782029613,0.05029780332040533,0.18048596922217353
ART3,ENSG00000156219,ENSMUSG00000034842,ENSMMUG00000020907,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,67.61363636363636,89.99172870140612,0.6998379771710965,1.523598466357528,0.4593322930051259,0.2824582860883783,0.4844231042057974,0.5830817804436957,BBB,0.41110282676148713,0.9728766363081605,0.4225641889412889,0.021052066991839532,0.04023967747204059,0.5231668918436777
ASB13,ENSG00000196372,ENSMUSG00000033781,ENSMMUG00000001290,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,87.33572281959378,58.49602313810557,0.01000497062652279,0.6625337648790615,0.01510107281603843,9.999999,2.51562094726293,3.97516128607543,BBB,0.010056130700160256,0.6625337648790615,0.015178291633175701,0.005493883974479929,0.0980437658905134,0.05603501583787603
ASH1L,ENSG00000116539,ENSMUSG00000028053,ENSMMUG00000023146,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.6570178391114,98.40628507295176,2.5013925986157064,9.999999,0.25013928487549913,0.6982193421073826,1.0698752264035214,0.6526175435003833,BBB,0.041169322569599605,0.3714974954744985,0.11081991957177455,0.005659605837449193,0.03603547825115924,0.15705649299290558
ASPN,ENSG00000292224,NA,NA,Daneman,liver_and_lung,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,BBB,NA,NA,NA,NA,NA,NA
ATF2,ENSG00000115966,ENSMUSG00000027104,ENSMMUG00000003947,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,91.04084321475626,98.9459815546772,1.890251033360984,9.999999,0.1890251222386106,0,0.03865545651412074,0,BBB,0.0037975321162226653,0.21568951126390973,0.017606475595265014,0,0.038655456514120744,0
ATF4,ENSG00000128272,ENSMUSG00000042406,ENSMMUG00000055780,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,85.64683663833806,97.25378787878788,1.2060579830701217,2.154365222886158,0.559820577429481,0.00930643658083415,0.07808053091353626,0.11919023182795456,BBB,0.07672622053169892,0.39197645225420463,0.19574191278699676,0.009337159879838113,0.07820579008421481,0.11939218144568993
ATF7IP,ENSG00000171681,ENSMUSG00000030213,ENSMMUG00000003664,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,76.50769618975524,95.30012771392082,1.808085818121881,9.999999,0.1808085998930481,1.9863791652605831,9.999999,0.19863793638985197,BBB,0.14368261433951687,0.5527606024723319,0.2599364240086355,0.012739774692588435,0.04201600793659138,0.3032124020876689
ATP10A,ENSG00000206190,ENSMUSG00000025324,ENSMMUG00000054546,Both,liver_only,ortholog_one2one,ortholog_one2one,2,80.75654277545634,93.91111111111113,2.2412531825109485,9.999999,0.2241253406636289,0.5561648936685222,0.7891702161613052,0.7047464314781526,BBB,0.11007012419789616,0.5770794072330623,0.1907365309146141,0.01498033178363058,0.08920270193807087,0.1679358523694798
ATP11A,ENSG00000068650,ENSMUSG00000031441,ENSMMUG00000013625,Daneman,liver_only,ortholog_one2one,ortholog_one2one,3,82.58082497212932,96.47946353730092,0.6168463516752847,1.7230065712084568,0.3580058033340233,0.05507446305230727,0.1757788410916718,0.31331679461685014,BBB,0.05974587735735645,0.7402661140335152,0.08070864818033734,0.010492930436369041,0.099279687549955,0.10569060696418153
ATP13A2,ENSG00000159363,ENSMUSG00000036622,ENSMMUG00000001610,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.36353372847869,90.8118486012068,1.3732325619299914,1.721770325134409,0.7975701183157462,1.340365307299064,1.4990638025614726,0.8941349294197898,BBB,0.08134069329052745,0.4357680911800377,0.18666050804743647,0.03327537072085801,0.10548169407460267,0.31546109505336317
ATP13A5,ENSG00000187527,ENSMUSG00000048939,ENSMMUG00000009760,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,0,83.77049180327869,96.88269073010665,0.5858974904028447,1.1907307531492757,0.49204867586836715,0.02429794162568337,0.04905942397648978,0.4952757218944808,BBB,0.09332568848384831,0.4826585756272613,0.1933575682615037,0.024319742750041725,0.049089823768684766,0.49541311992966863
ATP1A2,ENSG00000018625,ENSMUSG00000007097,NA,Daneman,liver_and_lung,ortholog_one2one,NA,1,90.36891936010448,NA,0.0045460250968836,0.446194204598537,0.01018844496416955,NA,NA,NA,BBB,0.004552595906376623,0.446194204598537,0.010203171308495185,NA,NA,NA
ATP1B1,ENSG00000143153,ENSMUSG00000026576,ENSMMUG00000021078,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,80.72916666666667,88.4012539184953,0.335104588527827,0.9926811700475928,0.3375752443372738,0.07353897917967062,0.178249014204244,0.4125631746574882,BBB,0.07450243565784623,0.5662896935992804,0.1315624078981841,0.05393839875558663,0.17156128018494596,0.31439727365895226
ATP1B2,ENSG00000129244,ENSMUSG00000041329,ENSMMUG00000044486,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,90.83619702176404,95.11111111111111,0.01311714124649764,0.41232971738537816,0.03181226259818157,0.2385246506415548,0.3769232899483726,0.6328201440516602,BBB,0.013182734256127617,0.41232971738537816,0.03197134162369034,0.003066190134875648,0.07218495069272315,0.042476861249484035
ATP2A3,ENSG00000074370,ENSMUSG00000020788,ENSMMUG00000008263,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,86.38809749920861,84.1596130592503,0.05101831260282207,0.4833695731400168,0.10554721570785278,2.663730233432182,9.999999,0.26637304998052325,BBB,0.04071196772297386,0.45942379950299467,0.08861527802220114,0.12707701711437785,0.250371544124956,0.5075537539959253
ATP2C1,ENSG00000017260,ENSMUSG00000032570,ENSMMUG00000005137,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.63791923340177,96.64613278576316,0.9113534107215504,1.762070248323504,0.5172060600811144,0.01271285301653569,0.04075290871116841,0.3119495863874794,BBB,0.022964461862348944,0.39627379663195117,0.057950997662552343,0.01002651613019545,0.040840657333340524,0.24550329952721506
ATP6V0D1,ENSG00000159720,ENSMUSG00000013160,ENSMMUG00000029105,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.74639525021205,83.73590982286635,0.875232914776563,1.216206704094421,0.7196415805224945,2.6246606807319033,9.999999,0.2624660943197997,BBB,0.0017621431232520844,0.45119745722281945,0.003905481059441936,0,0.05942546751725354,0
ATP8A1,ENSG00000124406,ENSMUSG00000037685,ENSMMUG00000017733,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.27038626609442,97.59656652360516,0.00954893826176908,0.521074353509169,0.01832548118605698,0.00829058048154671,0.0677793369801731,0.12231722602969518,BBB,0.009560746757676424,0.521074353509169,0.018348143011241467,0.008300727957413523,0.0677793369801731,0.1224669394426455
ATP9A,ENSG00000054793,ENSMUSG00000027546,ENSMMUG00000000918,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,83.90596745027125,91.61462979482604,2.4228213715482556,9.999999,0.24228216138304168,2.906087833183004,9.999999,0.29060881237918157,BBB,0.01015134605986448,0.5663377102578867,0.01792454550702968,4.957858611475138e-4,0.06908599503254409,0.007176358405404246
AXIN2,ENSG00000168646,ENSMUSG00000000142,ENSMMUG00000060015,Both,liver_only,ortholog_one2one,ortholog_one2one,1,85.5397951142632,95.82850521436848,0.3872799815217165,1.1341122450419032,0.3414829380555778,0.6848662409102998,0.8990391670016689,0.761775755770859,BBB,0.04982676815270752,0.5123717243532966,0.09724730266018813,0.00814573830057433,0.05410854616931814,0.15054439413479034
B2M,ENSG00000273686,NA,NA,Daneman,liver_only,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,BBB,NA,NA,NA,NA,NA,NA
B4GALT4,ENSG00000121578,ENSMUSG00000022793,ENSMMUG00000062606,Munji,NA,ortholog_one2one,ortholog_one2many,1,83.47826086956522,41.81818181818182,0.09694165878755104,0.4910764183747224,0.19740646294601427,2.068446072439254,9.999999,0.20684462792838815,BBB,0.09736330759371765,0.4910764183747224,0.19826508451770797,0.09740863052941526,0.3934777122114532,0.24755819073449395
B4GALT4,ENSG00000121578,ENSMUSG00000022793,ENSMMUG00000003592,Munji,NA,ortholog_one2one,ortholog_one2many,1,83.47826086956522,77.45336577453365,0.09694165878755104,0.4910764183747224,0.19740646294601427,0.10958657945936068,0.2125976429622204,0.5154646962799806,BBB,0.09736330759371765,0.4910764183747224,0.19826508451770797,0.07284624651856998,0.18883139805989813,0.38577401463427624
BAIAP2L1,ENSG00000006453,ENSMUSG00000038859,ENSMMUG00000013276,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.04319793681496,90.25735294117646,0.33641967554239094,1.2328005630152716,0.272890592067505,1.9574053443759667,9.999999,0.19574055401165205,BBB,0.059794395131480535,0.6936222031317889,0.08620599926228074,0.026570494794257358,0.11891446116106749,0.2234420821052883
BAMBI,ENSG00000095739,ENSMUSG00000024232,ENSMMUG00000058108,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.37803320561942,98.08429118773948,0.03270203539144266,0.46343809357925,0.0705639778958966,0.00572088810983628,0.05057767103367627,0.11311094387930856,BBB,0.03288450144360085,0.46343809357925003,0.07095770049808701,0.005754111031287527,0.050577671033676275,0.11376781322050696
BANF1,ENSG00000175334,ENSMUSG00000024844,NA,Daneman,lung_only,ortholog_one2one,NA,1,92.22222222222224,NA,0.02520938352812291,0.2338576987407492,0.1077979628802797,NA,NA,NA,BBB,0.016435194276127503,0.22759693160523717,0.07221184468617554,NA,NA,NA
BASP1,ENSG00000176788,ENSMUSG00000045763,ENSMMUG00000061751,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,77.06552706552706,97.80701754385964,0.6389843537887399,9.999999,0.06389844176871816,0.00579147310347566,0.06054083083704467,0.09566226666205392,BBB,0.135690866817971,0.7926584657942477,0.17118452987442462,0.005825429164750616,0.060540830837044673,0.09622314534187167
BAZ1A,ENSG00000198604,ENSMUSG00000035021,ENSMMUG00000058073,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,86.0504920838682,98.56561764076216,0.5558838856138721,1.07561783654303,0.5168042651658222,0.00699505334879112,0.02951431035302361,0.2370054819212307,BBB,0.067811885333748,0.4176048443224579,0.16238289918252566,0.006657601250287141,0.029521626735180075,0.22551607030358758
BCHE,ENSG00000114200,ENSMUSG00000027792,ENSMMUG00000003742,Both,liver_only,ortholog_one2one,ortholog_one2one,1,80.4635761589404,97.18076285240464,2.8332635124531445,9.999999,0.28332637957795237,0.01958783471211106,0.05202710370718111,0.37649289151968346,BBB,0.11661135652713503,0.6774418949025466,0.17213484640466495,0.019623530959135153,0.05208593771991417,0.3767529551768525
BCL10,ENSG00000142867,ENSMUSG00000028191,ENSMMUG00000005720,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,83.9031339031339,98.57549857549856,0.04612016991763746,0.7157463455037343,0.06443647279145882,0.00397783343636736,0.0313621727864723,0.12683539062966823,BBB,0.04641120462061314,0.7157463455037343,0.06484308989094377,0.004002299773203407,0.031362172786472305,0.1276155131359314
