GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
ATF7IP,ENSG00000171681,ENSMUSG00000030213,ENSMMUG00000003664,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,76.50769618975524,95.30012771392082,1.808085818121881,9.999999,0.1808085998930481,1.9863791652605833,9.999999,0.19863793638985197,BBB
ATP10A,ENSG00000206190,ENSMUSG00000025324,ENSMMUG00000054546,Both,liver_only,ortholog_one2one,ortholog_one2one,2,80.75654277545634,93.91111111111111,2.2412531825109485,9.999999,0.2241253406636289,0.5561648936685222,0.7891702161613052,0.7047464314781526,BBB
ATP11A,ENSG00000068650,ENSMUSG00000031441,ENSMMUG00000013625,Daneman,liver_only,ortholog_one2one,ortholog_one2one,3,82.58082497212932,96.47946353730092,0.6168463516752847,1.7230065712084568,0.3580058033340233,0.055074463052307274,0.1757788410916718,0.31331679461685014,BBB
ATP13A2,ENSG00000159363,ENSMUSG00000036622,ENSMMUG00000001610,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.36353372847869,90.8118486012068,1.3732325619299914,1.721770325134409,0.7975701183157462,1.340365307299064,1.4990638025614726,0.8941349294197898,BBB
ATP13A5,ENSG00000187527,ENSMUSG00000048939,ENSMMUG00000009760,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,0,83.77049180327869,96.88269073010665,0.5858974904028447,1.1907307531492757,0.49204867586836715,0.024297941625683377,0.04905942397648978,0.49527572189448077,BBB
ATP1A2,ENSG00000018625,ENSMUSG00000007097,NA,Daneman,liver_and_lung,ortholog_one2one,NA,1,90.36891936010447,NA,0.004546025096883606,0.446194204598537,0.010188444964169558,NA,NA,NA,BBB
ATP1B1,ENSG00000143153,ENSMUSG00000026576,ENSMMUG00000021078,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,80.72916666666667,88.4012539184953,0.335104588527827,0.9926811700475928,0.3375752443372738,0.07353897917967062,0.178249014204244,0.4125631746574882,BBB
ATP1B2,ENSG00000129244,ENSMUSG00000041329,ENSMMUG00000044486,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,90.83619702176404,95.11111111111111,0.013117141246497642,0.41232971738537816,0.03181226259818157,0.23852465064155481,0.3769232899483726,0.6328201440516602,BBB
ATP2A3,ENSG00000074370,ENSMUSG00000020788,ENSMMUG00000008263,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,86.38809749920861,84.1596130592503,0.05101831260282207,0.48336957314001683,0.10554721570785278,2.6637302334321826,9.999999,0.26637304998052325,BBB
ATP2C1,ENSG00000017260,ENSMUSG00000032570,ENSMMUG00000005137,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,88.63791923340177,96.64613278576317,0.9113534107215504,1.762070248323504,0.5172060600811144,0.012712853016535691,0.04075290871116841,0.3119495863874794,BBB
ATP6V0D1,ENSG00000159720,ENSMUSG00000013160,ENSMMUG00000029105,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.74639525021205,83.73590982286635,0.875232914776563,1.216206704094421,0.7196415805224945,2.6246606807319033,9.999999,0.2624660943197997,BBB
ATP8A1,ENSG00000124406,ENSMUSG00000037685,ENSMMUG00000017733,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.27038626609442,97.59656652360515,0.009548938261769082,0.521074353509169,0.018325481186056983,0.008290580481546711,0.0677793369801731,0.12231722602969518,BBB
ATP9A,ENSG00000054793,ENSMUSG00000027546,ENSMMUG00000000918,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,83.90596745027125,91.61462979482604,2.4228213715482556,9.999999,0.24228216138304168,2.906087833183004,9.999999,0.29060881237918157,BBB
AXIN2,ENSG00000168646,ENSMUSG00000000142,ENSMMUG00000060015,Both,liver_only,ortholog_one2one,ortholog_one2one,1,85.5397951142632,95.82850521436848,0.3872799815217165,1.1341122450419032,0.3414829380555778,0.6848662409102998,0.8990391670016689,0.761775755770859,BBB
B2M,ENSG00000273686,NA,NA,Daneman,liver_only,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,BBB
B4GALT4,ENSG00000121578,ENSMUSG00000022793,ENSMMUG00000062606,Munji,NA,ortholog_one2one,ortholog_one2many,1,83.47826086956522,41.81818181818182,0.09694165878755104,0.4910764183747224,0.19740646294601427,2.068446072439254,9.999999,0.20684462792838818,BBB
B4GALT4,ENSG00000121578,ENSMUSG00000022793,ENSMMUG00000003592,Munji,NA,ortholog_one2one,ortholog_one2many,1,83.47826086956522,77.45336577453365,0.09694165878755104,0.4910764183747224,0.19740646294601427,0.10958657945936069,0.2125976429622204,0.5154646962799806,BBB
BAIAP2L1,ENSG00000006453,ENSMUSG00000038859,ENSMMUG00000013276,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.04319793681496,90.25735294117646,0.33641967554239094,1.2328005630152716,0.272890592067505,1.9574053443759667,9.999999,0.19574055401165205,BBB
BAMBI,ENSG00000095739,ENSMUSG00000024232,ENSMMUG00000058108,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.37803320561942,98.08429118773947,0.03270203539144266,0.46343809357925003,0.0705639778958966,0.005720888109836287,0.050577671033676275,0.11311094387930856,BBB
BANF1,ENSG00000175334,ENSMUSG00000024844,NA,Daneman,lung_only,ortholog_one2one,NA,1,92.22222222222223,NA,0.025209383528122915,0.23385769874074921,0.1077979628802797,NA,NA,NA,BBB
BASP1,ENSG00000176788,ENSMUSG00000045763,ENSMMUG00000061751,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,77.06552706552706,97.80701754385964,0.6389843537887399,9.999999,0.06389844176871816,0.005791473103475664,0.060540830837044673,0.09566226666205391,BBB
BAZ1A,ENSG00000198604,ENSMUSG00000035021,ENSMMUG00000058073,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,86.0504920838682,98.56561764076216,0.5558838856138721,1.07561783654303,0.5168042651658222,0.006995053348791128,0.02951431035302361,0.23700548192123067,BBB
BCHE,ENSG00000114200,ENSMUSG00000027792,ENSMMUG00000003742,Both,liver_only,ortholog_one2one,ortholog_one2one,1,80.4635761589404,97.18076285240464,2.8332635124531445,9.999999,0.28332637957795237,0.01958783471211106,0.05202710370718111,0.37649289151968346,BBB
BCL10,ENSG00000142867,ENSMUSG00000028191,ENSMMUG00000005720,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,83.9031339031339,98.57549857549857,0.04612016991763746,0.7157463455037343,0.06443647279145882,0.003977833436367366,0.031362172786472305,0.12683539062966825,BBB
BCL2L1,ENSG00000171552,ENSMUSG00000007659,ENSMMUG00000005985,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,71.1038961038961,75.32467532467533,0.1584077322873806,0.39880549732594894,0.39720548826314667,0.15010811477683142,0.19967015863631804,0.751780415270969,BBB
BCL6,ENSG00000113916,ENSMUSG00000022508,ENSMMUG00000009198,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,89.07721280602637,93.1159420289855,0.9125221684845284,1.5668520620318387,0.5823920398082776,0.016384916063300375,0.08491396224731519,0.19295903323388294,BBB
BCL6B,ENSG00000161940,ENSMUSG00000000317,ENSMMUG00000016268,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.18055555555556,89.72278566599053,0.5834555303629506,1.1427112115790525,0.510588786082447,0.4992845717224029,0.6509396522916294,0.7670212898610099,BBB
BCR,ENSG00000186716,ENSMUSG00000009681,ENSMMUG00000023622,Daneman,lung_only,ortholog_one2one,ortholog_one2one,3,89.01098901098901,97.24842767295597,1.3931578131623863,2.2109096837869795,0.6301287761226417,0.006382153311468636,0.08564533302675678,0.0745184014810797,BBB
BEND5,ENSG00000162373,ENSMUSG00000028545,NA,Munji,NA,ortholog_one2one,NA,1,94.47077409162718,NA,0.007469873315681264,0.22325002072211,0.03345967579989331,NA,NA,NA,BBB
BGN,ENSG00000182492,ENSMUSG00000031375,ENSMMUG00000012743,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,88.37837837837837,70.67718606180145,1.7197517749949385,9.999999,0.1719751946970133,1.8611703088558078,9.999999,0.18611704949728572,BBB
BIN1,ENSG00000136717,ENSMUSG00000024381,ENSMMUG00000000376,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.46778711484593,70.71494042163152,0.4695442751779769,1.3154811734852678,0.3569372824500064,1.791137184364286,9.999999,0.17911373634780223,BBB
BMP1,ENSG00000168487,ENSMUSG00000022098,ENSMMUG00000013031,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.6317907444668,98.17629179331307,2.2572840002206833,2.343037808716168,0.9634005869745345,0.0023557877134336882,0.05735546274616309,0.04107346712308207,BBB
BMP2,ENSG00000125845,ENSMUSG00000027358,ENSMMUG00000064170,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.06968933669185,98.48866498740554,1.50626709309401,9.999999,0.15062672437207345,0.006321294345128021,0.03407395036432611,0.18551692062526837,BBB
BMP2K,ENSG00000138756,ENSMUSG00000034663,ENSMMUG00000011639,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.27739726027397,97.10269650028687,1.5473336026996227,9.999999,0.15473337574329984,1.6235058863484648,9.999999,0.16235060486990696,BBB
BMPR1A,ENSG00000107779,ENSMUSG00000021796,ENSMMUG00000011852,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,90.93183239524703,98.49906191369605,0.01030328939199326,0.400492147303731,0.02572657032443461,0.0019100225034310889,0.04533727423925342,0.042129186976515985,BBB
BMPR2,ENSG00000204217,ENSMUSG00000067336,ENSMMUG00000009009,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,91.62656400384985,98.58838626884825,0.01734725792338496,0.3105167555655404,0.05586577088824276,0.004250369250015528,0.03625241823448879,0.11724374419723352,BBB
BNIP1,ENSG00000113734,ENSMUSG00000024191,ENSMMUG00000014607,Munji,NA,ortholog_one2one,ortholog_one2one,1,72.79411764705883,82.59803921568627,0.8890318321864146,9.999999,0.08890319210896067,0.8523970917799838,9.999999,0.08523971770197014,BBB
BNIP3,ENSG00000176171,ENSMUSG00000078566,ENSMMUG00000058508,Daneman,liver_only,ortholog_one2one,ortholog_one2many,1,87.17948717948718,97.43589743589743,2.0452935100691354,9.999999,0.20452937145985067,0.0026315850221373454,0.08856619567568713,0.029713199286257236,BBB
BNIP3,ENSG00000176171,ENSMUSG00000078566,ENSMMUG00000022445,Daneman,liver_only,ortholog_one2one,ortholog_one2many,1,87.17948717948718,97.43589743589743,2.0452935100691354,9.999999,0.20452937145985067,0.0026315850221373454,0.08856619567568713,0.029713199286257236,BBB
BOP1,ENSG00000261236,ENSMUSG00000022557,ENSMMUG00000014724,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.54439982150825,94.35555555555555,2.1286654358099817,9.999999,0.21286656486765465,9.999999,9.999999,1,BBB
BPGM,ENSG00000172331,ENSMUSG00000038871,ENSMMUG00000004598,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.3076923076923,97.94871794871794,0.038246279454606735,0.4824720488357267,0.07927149261164541,0.005518820114279585,0.07380322038980233,0.0747774973115149,BBB
BSG,ENSG00000172270,ENSMUSG00000023175,ENSMMUG00000018740,Munji,NA,ortholog_one2one,ortholog_one2one,3,71.88034188034187,49.632144878324844,0.5388149322592977,1.0170464636643883,0.5297839887451783,2.4503006243545724,9.999999,0.24503008693846592,BBB
BSPRY,ENSG00000119411,ENSMUSG00000028392,ENSMMUG00000005851,Munji,NA,ortholog_one2one,ortholog_one2one,0,74.50110864745011,86.57817109144543,1.7334438752024341,9.999999,0.1733444048546839,1.8448462924529658,9.999999,0.18448464769376133,BBB
BTF3,ENSG00000145741,ENSMUSG00000021660,ENSMMUG00000002246,Daneman,lung_only,ortholog_one2one,ortholog_one2one,2,91.78743961352657,59.42028985507246,1.251640192921354,2.421471138520711,0.5168924679754753,2.623923539764408,9.999999,0.2623923802156788,BBB
BTF3L4,ENSG00000134717,ENSMUSG00000114133,ENSMMUG00000003636,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.9203354297694,99.37106918238993,0,0.25553307392614977,0,0,0.01840390305141772,0,BBB
BTG2,ENSG00000159388,ENSMUSG00000020423,ENSMMUG00000053426,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.937106918239,98.74213836477988,0.02939474013842267,0.3493449120491693,0.08414245957097394,0.0025115056827259533,0.03801594110582714,0.06606454054983228,BBB
BZW1,ENSG00000082153,ENSMUSG00000051223,ENSMMUG00000022202,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,92.40412979351032,98.45132743362832,0.00623523964572864,0.3250551684887369,0.0191820966106087,0.005131592883476284,0.03824481297908279,0.13417748666421517,BBB
C1QBP,ENSG00000108561,ENSMUSG00000018446,ENSMMUG00000006592,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,83.9811542991755,96.23085983510012,0.9917186340637439,2.469933850311212,0.40151627297175885,0.376905908413425,0.3963780816451996,0.9508747477888944,BBB
CA2,ENSG00000104267,ENSMUSG00000027562,ENSMMUG00000014891,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,81.8646232439336,97.57343550446998,0.10806968769606906,0.605763518686911,0.1784024365322087,0.01044986011893323,0.06045216859050259,0.17286162535738986,BBB
CAB39L,ENSG00000102547,ENSMUSG00000021981,ENSMMUG00000013472,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,90.53254437869822,96.84418145956607,0.006498046643890903,0.48975699927152333,0.013267899496191496,1.7228730361889317,9.999999,0.17228732084762524,BBB
CABLES1,ENSG00000134508,ENSMUSG00000040957,ENSMMUG00000005125,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,80.86225026288118,96.95057833859096,1.6823607974436794,9.999999,0.16823609656797758,1.6297318693078484,9.999999,0.16297320322810516,BBB
CABYR,ENSG00000154040,ENSMUSG00000024430,ENSMMUG00000004346,Munji,NA,ortholog_one2one,ortholog_one2one,1,71.6,93.84413883431566,0.9954617606221496,1.6009006617283599,0.6218135730841863,1.5488222584121283,9.999999,0.15488224132943695,BBB
CACHD1,ENSG00000158966,ENSMUSG00000028532,ENSMMUG00000007577,Both,lung_only,ortholog_one2one,ortholog_one2one,2,88.6992500646496,95.8047292143402,2.8383356310256658,9.999999,0.2838335914859257,1.6235034114761366,9.999999,0.16235035738264939,BBB
CAPN2,ENSG00000162909,ENSMUSG00000026509,ENSMMUG00000011142,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,87.63670946267237,97.90775083214456,0.032929544912359776,0.5108750076154186,0.06445714591923979,0.0025889698195590274,0.06688934511774304,0.038705264866949314,BBB
CAPZB,ENSG00000077549,ENSMUSG00000028745,ENSMMUG00000006894,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,92.05298013245033,98.8962472406181,0.0078118843308086425,0.35043682656491015,0.02229184759884725,0.0034782748966800756,0.025278957995241397,0.13759565949414682,BBB
CARD10,ENSG00000100065,ENSMUSG00000033170,ENSMMUG00000003007,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,81.77900892582333,96.99903194578897,9.999999,9.999999,1,0.8812560328846403,1.0964247495965849,0.8037542322981006,BBB
CASKIN2,ENSG00000177303,ENSMUSG00000034471,ENSMMUG00000022121,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.37527593818984,96.48686030428769,0.6281276326838537,1.0551417050785947,0.5953016828550685,0.2737511377847717,0.4466449913086784,0.6129054240207097,BBB
CASP3,ENSG00000164305,ENSMUSG00000031628,ENSMMUG00000012053,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,83.57314148681056,97.3621103117506,0.073343794528413,0.6576099223989437,0.1115308513911359,0.020932117035029906,0.042331026433393634,0.4944864039138254,BBB
CASP6,ENSG00000138794,ENSMUSG00000027997,ENSMMUG00000008174,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,78.490990990991,97.1655328798186,2.2728619353780477,9.999999,0.22728621626642637,0.016700336379534927,0.05708085365097043,0.292573346601501,BBB
CASP7,ENSG00000165806,ENSMUSG00000025076,ENSMMUG00000001217,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,64.01028277634961,61.81127295756808,9.999999,9.999999,1,1.980670091400455,9.999999,0.19806702894674838,BBB
CASP8,ENSG00000064012,ENSMUSG00000026029,ENSMMUG00000031296,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,69.80319803198032,96.47495361781075,2.7200594085370113,9.999999,0.27200596805429794,0.03181737021455819,0.05956132123407254,0.534195171552991,BBB
CASP8AP2,ENSG00000288475,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
CASQ2,ENSG00000118729,ENSMUSG00000027861,ENSMMUG00000008970,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,74.46351931330472,96.875,1.053899629824676,9.999999,0.10538997352146495,0.8834733215275083,9.999999,0.08834734098748492,BBB
CAST,ENSG00000153113,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
CAT,ENSG00000121691,ENSMUSG00000027187,ENSMMUG00000002429,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.85858585858585,93.69538077403246,0.05318594752552827,0.5625615165593847,0.09454245617583744,0.04612501352537337,0.11023441117234878,0.41842663316138234,BBB
CAV2,ENSG00000105971,ENSMUSG00000000058,ENSMMUG00000061706,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,86.70756646216769,98.15950920245399,0.045627116822111985,0.5623767872921097,0.08113264603578375,0.0072314565867056275,0.03718455975868996,0.19447471298932484,BBB
CBR3,ENSG00000159231,ENSMUSG00000022947,ENSMMUG00000020565,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,83.69304556354916,57.98069784706756,0.08539788298570178,0.5292888335425718,0.16134457705092137,1.907182124431792,9.999999,0.19071823151500233,BBB
CCDC106,ENSG00000173581,ENSMUSG00000035228,ENSMMUG00000004808,Munji,NA,ortholog_one2one,ortholog_one2one,1,71.52575315840622,97.86476868327402,2.204297962176653,9.999999,0.22042981826064711,0.009328061045393621,0.05143932630208043,0.18134104227209433,BBB
CCDC141,ENSG00000163492,ENSMUSG00000044033,ENSMMUG00000019689,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.12611437268971,41.34552580013063,0.32616230923571665,0.8181012689947147,0.3986820722531159,0.040987591532390635,0.07557364487918777,0.5423529803003879,BBB
CCDC28A,ENSG00000024862,ENSMUSG00000059554,ENSMMUG00000017643,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,78.41105354058722,72.88359788359789,0.11294089533351365,0.6907897567658782,0.16349532434047293,2.749639401255597,9.999999,0.2749639676219564,BBB
CCDC28B,ENSG00000160050,ENSMUSG00000028795,ENSMMUG00000015066,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,74.53769559032717,78.09917355371901,0.12465398883294618,0.6169174177211538,0.20205944142963017,0.06815135728812495,0.17219523964921743,0.3957795664209854,BBB
CCDC61,ENSG00000104983,ENSMUSG00000074358,ENSMMUG00000008741,Munji,NA,ortholog_one2one,ortholog_one2one,1,83.2687338501292,77.91666666666667,0.6938001887859979,1.2753203505949173,0.5440203227858402,2.1269794685681127,9.999999,0.21269796812660807,BBB
CCDC85C,ENSG00000205476,ENSMUSG00000084883,ENSMMUG00000046816,Munji,NA,ortholog_one2one,ortholog_one2one,1,86.72768878718536,94.40613026819923,1.4891353241614615,1.434329245802218,1.038210249508362,0.5715205339050596,0.6687064086671596,0.8546658540990998,BBB
CCDC92,ENSG00000275035,NA,NA,Munji,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
CCND1,ENSG00000110092,ENSMUSG00000070348,ENSMMUG00000002368,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.09009009009009,84.86842105263158,0.03238084343249871,0.3551722646424942,0.09116940328967495,3.432695995593172,9.999999,0.34326963388628057,BBB
CCND2,ENSG00000118971,ENSMUSG00000000184,NA,Daneman,lung_only,ortholog_one2one,NA,1,84.80874316939891,NA,1.5837841109739474,2.639428389558718,0.6000481457421688,NA,NA,NA,BBB
CCNG2,ENSG00000138764,ENSMUSG00000029385,ENSMMUG00000000914,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.1207729468599,88.31168831168831,0.05822604198096305,0.6414615015403708,0.09077090650201484,9.999999,9.999999,1,BBB
CCT2,ENSG00000166226,ENSMUSG00000034024,ENSMMUG00000010820,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.11691542288557,89.77401129943503,0.01189567278160248,0.4849235942377463,0.024531024934559734,1.9503270377287925,9.999999,0.19503272327615157,BBB
CD1D,ENSG00000158473,ENSMUSG00000041750,ENSMMUG00000020156,Daneman,lung_only,ortholog_one2many,ortholog_one2one,1,74.35897435897436,95.16765285996055,1.0405908593956112,2.0762503079765056,0.5011875761789827,0.07734807213517536,0.13955606988636518,0.5542436971616981,BBB
CD1D,ENSG00000158473,ENSMUSG00000028076,ENSMMUG00000020156,Daneman,lung_only,ortholog_one2many,ortholog_one2one,1,74.85207100591715,95.16765285996055,1.024915529695694,9.999999,0.10249156321872571,0.07734807213517536,0.13955606988636518,0.5542436971616981,BBB
